index,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,month,hour,day,year
6163,2012-02-13 01:00:00,1,0,1,1,4.92,6.06,50,15.0013,0,6,6,February,1,Monday,2012
6164,2012-02-13 02:00:00,1,0,1,1,5.74,6.82,46,12.998,0,4,4,February,2,Monday,2012
6165,2012-02-13 03:00:00,1,0,1,1,4.92,7.575,54,7.0015,0,1,1,February,3,Monday,2012
6166,2012-02-13 04:00:00,1,0,1,1,4.92,8.335,54,6.0032,0,2,2,February,4,Monday,2012
6167,2012-02-13 05:00:00,1,0,1,1,4.1,6.06,58,8.9981,0,17,17,February,5,Monday,2012
6168,2012-02-13 06:00:00,1,0,1,1,4.1,5.305,54,15.0013,1,71,72,February,6,Monday,2012
6169,2012-02-13 07:00:00,1,0,1,1,4.1,5.305,54,12.998,1,194,195,February,7,Monday,2012
6170,2012-02-13 08:00:00,1,0,1,1,4.1,6.06,54,8.9981,4,413,417,February,8,Monday,2012
6171,2012-02-13 09:00:00,1,0,1,1,4.92,6.82,50,12.998,7,198,205,February,9,Monday,2012
6172,2012-02-13 10:00:00,1,0,1,1,5.74,7.575,50,8.9981,1,70,71,February,10,Monday,2012
6173,2012-02-13 11:00:00,1,0,1,1,9.02,11.365,37,12.998,5,85,90,February,11,Monday,2012
6174,2012-02-13 12:00:00,1,0,1,1,11.48,12.88,28,22.0028,7,111,118,February,12,Monday,2012
6175,2012-02-13 13:00:00,1,0,1,1,13.12,15.15,22,15.0013,11,129,140,February,13,Monday,2012
6176,2012-02-13 14:00:00,1,0,1,1,13.94,17.425,23,7.0015,10,125,135,February,14,Monday,2012
6177,2012-02-13 15:00:00,1,0,1,1,14.76,17.425,27,8.9981,10,145,155,February,15,Monday,2012
6178,2012-02-13 16:00:00,1,0,1,1,14.76,17.425,23,12.998,5,206,211,February,16,Monday,2012
6179,2012-02-13 17:00:00,1,0,1,1,14.76,17.425,23,12.998,8,399,407,February,17,Monday,2012
6180,2012-02-13 18:00:00,1,0,1,1,13.94,15.91,25,16.9979,6,399,405,February,18,Monday,2012
6181,2012-02-13 19:00:00,1,0,1,1,13.94,16.665,25,8.9981,7,256,263,February,19,Monday,2012
6182,2012-02-13 20:00:00,1,0,1,1,12.3,15.15,42,11.0014,4,210,214,February,20,Monday,2012
6183,2012-02-13 21:00:00,1,0,1,1,11.48,14.395,45,8.9981,2,145,147,February,21,Monday,2012
6184,2012-02-13 22:00:00,1,0,1,1,10.66,13.635,56,7.0015,3,99,102,February,22,Monday,2012
6185,2012-02-13 23:00:00,1,0,1,1,11.48,15.91,41,0.0,2,34,36,February,23,Monday,2012
6186,2012-02-14 00:00:00,1,0,1,2,10.66,15.15,60,0.0,0,14,14,February,0,Tuesday,2012
6187,2012-02-14 01:00:00,1,0,1,2,10.66,15.15,56,0.0,0,6,6,February,1,Tuesday,2012
6188,2012-02-14 02:00:00,1,0,1,2,11.48,15.91,41,0.0,0,3,3,February,2,Tuesday,2012
6189,2012-02-14 03:00:00,1,0,1,2,10.66,15.15,52,0.0,0,3,3,February,3,Tuesday,2012
6190,2012-02-14 04:00:00,1,0,1,2,10.66,13.635,65,7.0015,0,2,2,February,4,Tuesday,2012
6191,2012-02-14 05:00:00,1,0,1,2,10.66,13.635,65,7.0015,2,20,22,February,5,Tuesday,2012
6192,2012-02-14 06:00:00,1,0,1,2,10.66,15.15,56,0.0,1,89,90,February,6,Tuesday,2012
6193,2012-02-14 07:00:00,1,0,1,2,9.84,12.88,60,6.0032,4,276,280,February,7,Tuesday,2012
6194,2012-02-14 08:00:00,1,0,1,2,9.84,14.395,70,0.0,3,510,513,February,8,Tuesday,2012
6195,2012-02-14 09:00:00,1,0,1,2,10.66,14.395,56,6.0032,6,256,262,February,9,Tuesday,2012
6196,2012-02-14 10:00:00,1,0,1,2,10.66,13.635,60,8.9981,8,90,98,February,10,Tuesday,2012
6197,2012-02-14 11:00:00,1,0,1,2,12.3,15.15,45,11.0014,5,107,112,February,11,Tuesday,2012
6198,2012-02-14 12:00:00,1,0,1,2,12.3,14.395,52,15.0013,10,162,172,February,12,Tuesday,2012
6199,2012-02-14 13:00:00,1,0,1,2,14.76,16.665,40,16.9979,6,167,173,February,13,Tuesday,2012
6200,2012-02-14 14:00:00,1,0,1,1,16.4,20.455,40,15.0013,13,111,124,February,14,Tuesday,2012
6201,2012-02-14 15:00:00,1,0,1,2,17.22,21.21,38,30.0026,7,138,145,February,15,Tuesday,2012
6202,2012-02-14 16:00:00,1,0,1,1,17.22,21.21,35,19.9995,15,251,266,February,16,Tuesday,2012
6203,2012-02-14 17:00:00,1,0,1,1,17.22,21.21,38,23.9994,19,504,523,February,17,Tuesday,2012
6204,2012-02-14 18:00:00,1,0,1,2,15.58,19.695,46,19.9995,8,398,406,February,18,Tuesday,2012
6205,2012-02-14 19:00:00,1,0,1,2,14.76,17.425,50,11.0014,11,270,281,February,19,Tuesday,2012
6206,2012-02-14 20:00:00,1,0,1,2,15.58,19.695,46,8.9981,6,178,184,February,20,Tuesday,2012
6207,2012-02-14 21:00:00,1,0,1,2,14.76,18.18,50,7.0015,4,105,109,February,21,Tuesday,2012
6208,2012-02-14 22:00:00,1,0,1,2,14.76,18.18,50,7.0015,5,72,77,February,22,Tuesday,2012
6209,2012-02-14 23:00:00,1,0,1,2,14.76,18.18,50,6.0032,2,55,57,February,23,Tuesday,2012
6210,2012-02-15 00:00:00,1,0,1,1,13.12,17.425,57,0.0,0,22,22,February,0,Wednesday,2012
6211,2012-02-15 01:00:00,1,0,1,1,13.94,18.18,53,0.0,0,5,5,February,1,Wednesday,2012
6212,2012-02-15 02:00:00,1,0,1,1,12.3,16.665,61,0.0,0,4,4,February,2,Wednesday,2012
6213,2012-02-15 03:00:00,1,0,1,1,11.48,15.91,75,0.0,0,3,3,February,3,Wednesday,2012
6214,2012-02-15 04:00:00,1,0,1,1,11.48,14.395,70,7.0015,0,1,1,February,4,Wednesday,2012
6215,2012-02-15 05:00:00,1,0,1,1,11.48,14.395,70,7.0015,0,25,25,February,5,Wednesday,2012
6216,2012-02-15 06:00:00,1,0,1,1,12.3,15.15,61,8.9981,3,92,95,February,6,Wednesday,2012
6217,2012-02-15 07:00:00,1,0,1,2,12.3,14.395,65,12.998,3,318,321,February,7,Wednesday,2012
6218,2012-02-15 08:00:00,1,0,1,1,13.12,14.395,61,23.9994,7,508,515,February,8,Wednesday,2012
6219,2012-02-15 09:00:00,1,0,1,1,13.12,15.15,61,22.0028,5,226,231,February,9,Wednesday,2012
6220,2012-02-15 10:00:00,1,0,1,1,13.94,15.15,57,19.9995,12,108,120,February,10,Wednesday,2012
6221,2012-02-15 11:00:00,1,0,1,1,14.76,16.665,53,19.0012,13,125,138,February,11,Wednesday,2012
6222,2012-02-15 12:00:00,1,0,1,1,15.58,19.695,46,26.0027,11,152,163,February,12,Wednesday,2012
6223,2012-02-15 13:00:00,1,0,1,1,16.4,20.455,43,19.0012,11,159,170,February,13,Wednesday,2012
6224,2012-02-15 14:00:00,1,0,1,1,17.22,21.21,41,23.9994,6,128,134,February,14,Wednesday,2012
6225,2012-02-15 15:00:00,1,0,1,1,17.22,21.21,41,15.0013,7,164,171,February,15,Wednesday,2012
6226,2012-02-15 16:00:00,1,0,1,1,17.22,21.21,38,12.998,9,222,231,February,16,Wednesday,2012
6227,2012-02-15 17:00:00,1,0,1,1,17.22,21.21,38,12.998,17,470,487,February,17,Wednesday,2012
6228,2012-02-15 18:00:00,1,0,1,1,16.4,20.455,40,15.0013,9,459,468,February,18,Wednesday,2012
6229,2012-02-15 19:00:00,1,0,1,1,15.58,19.695,43,11.0014,9,302,311,February,19,Wednesday,2012
6230,2012-02-15 20:00:00,1,0,1,1,14.76,17.425,46,11.0014,4,207,211,February,20,Wednesday,2012
6231,2012-02-15 21:00:00,1,0,1,1,13.94,16.665,53,11.0014,8,170,178,February,21,Wednesday,2012
6232,2012-02-15 22:00:00,1,0,1,1,13.94,17.425,49,7.0015,3,104,107,February,22,Wednesday,2012
6233,2012-02-15 23:00:00,1,0,1,1,13.94,17.425,53,6.0032,4,54,58,February,23,Wednesday,2012
6234,2012-02-16 00:00:00,1,0,1,2,12.3,15.15,70,8.9981,1,22,23,February,0,Thursday,2012
6235,2012-02-16 01:00:00,1,0,1,2,12.3,16.665,70,0.0,0,5,5,February,1,Thursday,2012
6236,2012-02-16 02:00:00,1,0,1,2,12.3,15.91,70,6.0032,1,6,7,February,2,Thursday,2012
6237,2012-02-16 03:00:00,1,0,1,2,12.3,16.665,61,0.0,0,1,1,February,3,Thursday,2012
6238,2012-02-16 04:00:00,1,0,1,3,12.3,15.91,70,6.0032,0,3,3,February,4,Thursday,2012
6239,2012-02-16 05:00:00,1,0,1,2,12.3,16.665,70,0.0,0,20,20,February,5,Thursday,2012
6240,2012-02-16 06:00:00,1,0,1,2,12.3,15.91,70,6.0032,4,83,87,February,6,Thursday,2012
6241,2012-02-16 07:00:00,1,0,1,2,12.3,15.15,70,8.9981,3,285,288,February,7,Thursday,2012
6242,2012-02-16 08:00:00,1,0,1,2,12.3,15.91,70,6.0032,9,489,498,February,8,Thursday,2012
6243,2012-02-16 09:00:00,1,0,1,2,12.3,15.15,70,11.0014,3,199,202,February,9,Thursday,2012
6244,2012-02-16 10:00:00,1,0,1,3,13.12,16.665,70,8.9981,2,42,44,February,10,Thursday,2012
6245,2012-02-16 11:00:00,1,0,1,3,13.12,16.665,70,7.0015,2,69,71,February,11,Thursday,2012
6246,2012-02-16 12:00:00,1,0,1,3,13.12,16.665,76,6.0032,1,44,45,February,12,Thursday,2012
6247,2012-02-16 13:00:00,1,0,1,3,13.94,15.91,71,16.9979,2,62,64,February,13,Thursday,2012
6248,2012-02-16 14:00:00,1,0,1,3,13.12,15.91,81,12.998,1,30,31,February,14,Thursday,2012
6249,2012-02-16 15:00:00,1,0,1,3,13.94,18.18,76,0.0,3,50,53,February,15,Thursday,2012
6250,2012-02-16 16:00:00,1,0,1,3,13.94,18.18,81,0.0,8,110,118,February,16,Thursday,2012
6251,2012-02-16 17:00:00,1,0,1,3,13.94,18.18,87,0.0,8,281,289,February,17,Thursday,2012
6252,2012-02-16 18:00:00,1,0,1,3,13.94,16.665,87,8.9981,8,345,353,February,18,Thursday,2012
6253,2012-02-16 19:00:00,1,0,1,2,13.12,15.91,87,11.0014,4,254,258,February,19,Thursday,2012
6254,2012-02-16 20:00:00,1,0,1,2,13.12,16.665,87,8.9981,5,211,216,February,20,Thursday,2012
6255,2012-02-16 21:00:00,1,0,1,2,13.94,17.425,81,7.0015,3,142,145,February,21,Thursday,2012
6256,2012-02-16 22:00:00,1,0,1,2,13.12,17.425,81,0.0,3,108,111,February,22,Thursday,2012
6257,2012-02-16 23:00:00,1,0,1,1,13.12,16.665,81,6.0032,3,70,73,February,23,Thursday,2012
6258,2012-02-17 00:00:00,1,0,1,2,12.3,16.665,87,0.0,2,32,34,February,0,Friday,2012
6259,2012-02-17 01:00:00,1,0,1,2,12.3,16.665,93,0.0,2,16,18,February,1,Friday,2012
6260,2012-02-17 02:00:00,1,0,1,2,12.3,15.91,93,7.0015,1,11,12,February,2,Friday,2012
6261,2012-02-17 03:00:00,1,0,1,2,11.48,14.395,93,7.0015,0,1,1,February,3,Friday,2012
6262,2012-02-17 04:00:00,1,0,1,2,11.48,13.635,93,12.998,0,1,1,February,4,Friday,2012
6263,2012-02-17 05:00:00,1,0,1,2,11.48,13.635,93,11.0014,0,16,16,February,5,Friday,2012
6264,2012-02-17 06:00:00,1,0,1,2,11.48,14.395,96,8.9981,1,70,71,February,6,Friday,2012
6265,2012-02-17 07:00:00,1,0,1,2,11.48,14.395,93,7.0015,4,222,226,February,7,Friday,2012
6266,2012-02-17 08:00:00,1,0,1,2,10.66,15.15,100,0.0,4,516,520,February,8,Friday,2012
6267,2012-02-17 09:00:00,1,0,1,2,10.66,15.15,100,0.0,8,275,283,February,9,Friday,2012
6268,2012-02-17 10:00:00,1,0,1,1,13.94,15.91,71,19.0012,13,103,116,February,10,Friday,2012
6269,2012-02-17 11:00:00,1,0,1,1,14.76,16.665,62,27.9993,9,133,142,February,11,Friday,2012
6270,2012-02-17 12:00:00,1,0,1,1,15.58,19.695,46,26.0027,21,177,198,February,12,Friday,2012
6271,2012-02-17 13:00:00,1,0,1,1,16.4,20.455,43,23.9994,34,171,205,February,13,Friday,2012
6272,2012-02-17 14:00:00,1,0,1,1,16.4,20.455,37,23.9994,33,137,170,February,14,Friday,2012
6273,2012-02-17 15:00:00,1,0,1,1,17.22,21.21,35,27.9993,41,180,221,February,15,Friday,2012
6274,2012-02-17 16:00:00,1,0,1,1,17.22,21.21,32,19.9995,56,251,307,February,16,Friday,2012
6275,2012-02-17 17:00:00,1,0,1,1,17.22,21.21,32,22.0028,36,429,465,February,17,Friday,2012
6276,2012-02-17 18:00:00,1,0,1,1,16.4,20.455,35,16.9979,15,362,377,February,18,Friday,2012
6277,2012-02-17 19:00:00,1,0,1,1,15.58,19.695,37,15.0013,16,266,282,February,19,Friday,2012
6278,2012-02-17 20:00:00,1,0,1,1,16.4,20.455,35,12.998,13,158,171,February,20,Friday,2012
6279,2012-02-17 21:00:00,1,0,1,1,15.58,19.695,37,12.998,15,114,129,February,21,Friday,2012
6280,2012-02-17 22:00:00,1,0,1,1,14.76,17.425,40,15.0013,15,92,107,February,22,Friday,2012
6281,2012-02-17 23:00:00,1,0,1,1,14.76,17.425,40,12.998,10,72,82,February,23,Friday,2012
6282,2012-02-18 00:00:00,1,0,0,1,13.94,16.665,42,11.0014,5,81,86,February,0,Saturday,2012
6283,2012-02-18 01:00:00,1,0,0,1,13.12,15.91,49,11.0014,7,38,45,February,1,Saturday,2012
6284,2012-02-18 02:00:00,1,0,0,1,12.3,14.395,61,16.9979,6,39,45,February,2,Saturday,2012
6285,2012-02-18 03:00:00,1,0,0,1,11.48,14.395,65,7.0015,3,15,18,February,3,Saturday,2012
6286,2012-02-18 04:00:00,1,0,0,1,10.66,15.15,70,0.0,3,4,7,February,4,Saturday,2012
6287,2012-02-18 05:00:00,1,0,0,1,9.84,12.88,70,6.0032,0,1,1,February,5,Saturday,2012
6288,2012-02-18 06:00:00,1,0,0,1,9.84,14.395,70,0.0,1,8,9,February,6,Saturday,2012
6289,2012-02-18 07:00:00,1,0,0,1,9.84,14.395,70,0.0,8,33,41,February,7,Saturday,2012
6290,2012-02-18 08:00:00,1,0,0,1,9.02,13.635,87,0.0,10,92,102,February,8,Saturday,2012
6291,2012-02-18 09:00:00,1,0,0,1,9.02,12.12,80,7.0015,22,116,138,February,9,Saturday,2012
6292,2012-02-18 10:00:00,1,0,0,1,10.66,13.635,81,7.0015,48,157,205,February,10,Saturday,2012
6293,2012-02-18 11:00:00,1,0,0,1,13.12,16.665,57,8.9981,102,184,286,February,11,Saturday,2012
6294,2012-02-18 12:00:00,1,0,0,1,14.76,17.425,43,12.998,128,241,369,February,12,Saturday,2012
6295,2012-02-18 13:00:00,1,0,0,1,16.4,20.455,43,19.0012,165,219,384,February,13,Saturday,2012
6296,2012-02-18 14:00:00,1,0,0,1,18.04,21.97,35,23.9994,183,244,427,February,14,Saturday,2012
6297,2012-02-18 15:00:00,1,0,0,1,17.22,21.21,41,16.9979,229,270,499,February,15,Saturday,2012
6298,2012-02-18 16:00:00,1,0,0,1,18.04,21.97,44,22.0028,186,218,404,February,16,Saturday,2012
6299,2012-02-18 17:00:00,1,0,0,1,19.68,23.485,36,19.0012,142,222,364,February,17,Saturday,2012
6300,2012-02-18 18:00:00,1,0,0,1,18.86,22.725,38,19.9995,70,176,246,February,18,Saturday,2012
6301,2012-02-18 19:00:00,1,0,0,1,18.04,21.97,44,11.0014,38,150,188,February,19,Saturday,2012
6302,2012-02-18 20:00:00,1,0,0,1,18.04,21.97,44,11.0014,25,123,148,February,20,Saturday,2012
6303,2012-02-18 21:00:00,1,0,0,1,18.04,21.97,33,19.9995,25,89,114,February,21,Saturday,2012
6304,2012-02-18 22:00:00,1,0,0,1,16.4,20.455,40,30.0026,17,101,118,February,22,Saturday,2012
6305,2012-02-18 23:00:00,1,0,0,2,14.76,16.665,40,26.0027,12,62,74,February,23,Saturday,2012
6306,2012-02-19 00:00:00,1,0,0,2,13.94,15.15,39,23.9994,9,65,74,February,0,Sunday,2012
6307,2012-02-19 01:00:00,1,0,0,2,13.12,15.15,39,16.9979,10,62,72,February,1,Sunday,2012
6308,2012-02-19 02:00:00,1,0,0,2,12.3,14.395,36,19.0012,3,45,48,February,2,Sunday,2012
6309,2012-02-19 03:00:00,1,0,0,2,12.3,14.395,36,15.0013,3,12,15,February,3,Sunday,2012
6310,2012-02-19 04:00:00,1,0,0,2,11.48,12.88,41,26.0027,0,3,3,February,4,Sunday,2012
6311,2012-02-19 05:00:00,1,0,0,2,10.66,11.365,48,19.9995,1,1,2,February,5,Sunday,2012
6312,2012-02-19 06:00:00,1,0,0,1,9.84,10.605,52,22.0028,0,5,5,February,6,Sunday,2012
6313,2012-02-19 07:00:00,1,0,0,2,9.84,10.605,52,19.0012,2,12,14,February,7,Sunday,2012
6314,2012-02-19 08:00:00,1,0,0,2,9.84,11.365,56,12.998,8,48,56,February,8,Sunday,2012
6315,2012-02-19 09:00:00,1,0,0,2,9.84,11.365,56,16.9979,20,73,93,February,9,Sunday,2012
6316,2012-02-19 10:00:00,1,0,0,2,10.66,12.12,52,16.9979,49,142,191,February,10,Sunday,2012
6317,2012-02-19 11:00:00,1,0,0,2,10.66,11.365,56,22.0028,82,144,226,February,11,Sunday,2012
6318,2012-02-19 12:00:00,1,0,0,2,11.48,13.635,52,16.9979,71,184,255,February,12,Sunday,2012
6319,2012-02-19 13:00:00,1,0,0,1,12.3,15.15,49,11.0014,64,197,261,February,13,Sunday,2012
6320,2012-02-19 14:00:00,1,0,0,2,13.12,15.91,45,12.998,48,189,237,February,14,Sunday,2012
6321,2012-02-19 15:00:00,1,0,0,2,12.3,14.395,49,12.998,85,168,253,February,15,Sunday,2012
6322,2012-02-19 16:00:00,1,0,0,2,13.12,15.15,45,19.0012,62,150,212,February,16,Sunday,2012
6323,2012-02-19 17:00:00,1,0,0,2,12.3,14.395,49,16.9979,22,135,157,February,17,Sunday,2012
6324,2012-02-19 18:00:00,1,0,0,2,12.3,13.635,49,22.0028,23,144,167,February,18,Sunday,2012
6325,2012-02-19 19:00:00,1,0,0,2,12.3,14.395,52,16.9979,18,101,119,February,19,Sunday,2012
6326,2012-02-19 20:00:00,1,0,0,2,12.3,14.395,52,19.0012,22,81,103,February,20,Sunday,2012
6327,2012-02-19 21:00:00,1,0,0,3,10.66,12.88,65,11.0014,3,33,36,February,21,Sunday,2012
6328,2012-02-19 22:00:00,1,0,0,3,9.84,12.88,75,6.0032,8,47,55,February,22,Sunday,2012
6329,2012-02-19 23:00:00,1,0,0,2,9.02,11.365,93,11.0014,5,30,35,February,23,Sunday,2012
6330,2012-03-01 00:00:00,1,0,1,2,17.22,21.21,94,0.0,1,10,11,March,0,Thursday,2012
6331,2012-03-01 01:00:00,1,0,1,3,18.86,22.725,94,7.0015,0,12,12,March,1,Thursday,2012
6332,2012-03-01 02:00:00,1,0,1,2,18.86,22.725,94,19.0012,0,6,6,March,2,Thursday,2012
6333,2012-03-01 03:00:00,1,0,1,1,18.86,22.725,94,15.0013,0,3,3,March,3,Thursday,2012
6334,2012-03-01 04:00:00,1,0,1,1,19.68,23.485,88,12.998,0,5,5,March,4,Thursday,2012
6335,2012-03-01 05:00:00,1,0,1,1,19.68,23.485,88,11.0014,0,18,18,March,5,Thursday,2012
6336,2012-03-01 06:00:00,1,0,1,2,17.22,21.21,94,0.0,2,107,109,March,6,Thursday,2012
6337,2012-03-01 07:00:00,1,0,1,2,18.04,21.97,94,8.9981,8,296,304,March,7,Thursday,2012
6338,2012-03-01 08:00:00,1,0,1,1,17.22,21.21,94,8.9981,15,579,594,March,8,Thursday,2012
6339,2012-03-01 09:00:00,1,0,1,1,18.86,22.725,77,16.9979,5,281,286,March,9,Thursday,2012
6340,2012-03-01 10:00:00,1,0,1,1,21.32,25.0,55,11.0014,11,122,133,March,10,Thursday,2012
6341,2012-03-01 11:00:00,1,0,1,1,22.96,26.515,43,12.998,19,149,168,March,11,Thursday,2012
6342,2012-03-01 12:00:00,1,0,1,1,22.96,26.515,37,15.0013,16,204,220,March,12,Thursday,2012
6343,2012-03-01 13:00:00,1,0,1,1,23.78,27.275,32,16.9979,24,187,211,March,13,Thursday,2012
6344,2012-03-01 14:00:00,1,0,1,1,23.78,27.275,35,15.0013,37,174,211,March,14,Thursday,2012
6345,2012-03-01 15:00:00,1,0,1,1,24.6,31.06,31,16.9979,31,192,223,March,15,Thursday,2012
6346,2012-03-01 16:00:00,1,0,1,1,23.78,27.275,32,19.9995,38,323,361,March,16,Thursday,2012
6347,2012-03-01 17:00:00,1,0,1,1,22.96,26.515,35,19.9995,49,551,600,March,17,Thursday,2012
6348,2012-03-01 18:00:00,1,0,1,1,22.14,25.76,34,23.9994,27,498,525,March,18,Thursday,2012
6349,2012-03-01 19:00:00,1,0,1,1,19.68,23.485,41,22.0028,11,317,328,March,19,Thursday,2012
6350,2012-03-01 20:00:00,1,0,1,1,18.04,21.97,44,27.9993,12,242,254,March,20,Thursday,2012
6351,2012-03-01 21:00:00,1,0,1,1,17.22,21.21,47,31.0009,7,190,197,March,21,Thursday,2012
6352,2012-03-01 22:00:00,1,0,1,1,15.58,19.695,50,16.9979,3,123,126,March,22,Thursday,2012
6353,2012-03-01 23:00:00,1,0,1,1,14.76,17.425,50,15.0013,9,76,85,March,23,Thursday,2012
6354,2012-03-02 00:00:00,1,0,1,1,13.94,16.665,53,11.0014,1,45,46,March,0,Friday,2012
6355,2012-03-02 01:00:00,1,0,1,1,13.94,15.91,49,15.0013,2,18,20,March,1,Friday,2012
6356,2012-03-02 02:00:00,1,0,1,1,13.94,15.91,53,19.0012,2,4,6,March,2,Friday,2012
6357,2012-03-02 03:00:00,1,0,1,1,13.12,15.91,57,12.998,0,3,3,March,3,Friday,2012
6358,2012-03-02 04:00:00,1,0,1,1,13.12,17.425,61,0.0,0,2,2,March,4,Friday,2012
6359,2012-03-02 05:00:00,1,0,1,1,12.3,16.665,70,0.0,0,24,24,March,5,Friday,2012
6360,2012-03-02 06:00:00,1,0,1,1,12.3,16.665,70,0.0,4,88,92,March,6,Friday,2012
6361,2012-03-02 07:00:00,1,0,1,1,12.3,16.665,70,0.0,4,258,262,March,7,Friday,2012
6362,2012-03-02 08:00:00,1,0,1,1,11.48,15.15,75,6.0032,16,533,549,March,8,Friday,2012
6363,2012-03-02 09:00:00,1,0,1,1,12.3,16.665,81,0.0,15,299,314,March,9,Friday,2012
6364,2012-03-02 10:00:00,1,0,1,1,14.76,17.425,50,11.0014,14,118,132,March,10,Friday,2012
6365,2012-03-02 11:00:00,1,0,1,1,15.58,19.695,46,12.998,40,154,194,March,11,Friday,2012
6366,2012-03-02 12:00:00,1,0,1,1,16.4,20.455,43,11.0014,40,194,234,March,12,Friday,2012
6367,2012-03-02 13:00:00,1,0,1,1,17.22,21.21,44,15.0013,31,191,222,March,13,Friday,2012
6368,2012-03-02 14:00:00,1,0,1,2,18.04,21.97,44,19.0012,29,176,205,March,14,Friday,2012
6369,2012-03-02 15:00:00,1,0,1,2,17.22,21.21,50,19.9995,5,73,78,March,15,Friday,2012
6370,2012-03-02 16:00:00,1,0,1,3,16.4,20.455,58,19.9995,1,49,50,March,16,Friday,2012
6371,2012-03-02 17:00:00,1,0,1,3,14.76,17.425,81,15.0013,5,123,128,March,17,Friday,2012
6372,2012-03-02 18:00:00,1,0,1,3,14.76,17.425,87,12.998,6,154,160,March,18,Friday,2012
6373,2012-03-02 19:00:00,1,0,1,3,14.76,17.425,87,12.998,12,162,174,March,19,Friday,2012
6374,2012-03-02 20:00:00,1,0,1,2,14.76,17.425,87,12.998,7,93,100,March,20,Friday,2012
6375,2012-03-02 21:00:00,1,0,1,3,14.76,18.18,87,6.0032,2,99,101,March,21,Friday,2012
6376,2012-03-02 22:00:00,1,0,1,2,14.76,18.94,87,0.0,6,69,75,March,22,Friday,2012
6377,2012-03-02 23:00:00,1,0,1,2,14.76,18.94,87,0.0,4,19,23,March,23,Friday,2012
6378,2012-03-03 00:00:00,1,0,0,3,14.76,18.18,93,6.0032,1,21,22,March,0,Saturday,2012
6379,2012-03-03 01:00:00,1,0,0,3,14.76,18.94,93,0.0,0,44,44,March,1,Saturday,2012
6380,2012-03-03 02:00:00,1,0,0,3,14.76,18.18,93,6.0032,4,34,38,March,2,Saturday,2012
6381,2012-03-03 03:00:00,1,0,0,2,14.76,17.425,93,11.0014,1,20,21,March,3,Saturday,2012
6382,2012-03-03 04:00:00,1,0,0,2,14.76,17.425,93,12.998,0,2,2,March,4,Saturday,2012
6383,2012-03-03 05:00:00,1,0,0,2,14.76,18.18,93,6.0032,1,1,2,March,5,Saturday,2012
6384,2012-03-03 06:00:00,1,0,0,2,14.76,18.18,93,6.0032,1,6,7,March,6,Saturday,2012
6385,2012-03-03 07:00:00,1,0,0,2,14.76,17.425,93,8.9981,2,14,16,March,7,Saturday,2012
6386,2012-03-03 08:00:00,1,0,0,3,14.76,18.94,93,0.0,2,46,48,March,8,Saturday,2012
6387,2012-03-03 09:00:00,1,0,0,3,15.58,19.695,87,6.0032,7,87,94,March,9,Saturday,2012
6388,2012-03-03 10:00:00,1,0,0,2,16.4,20.455,87,0.0,31,137,168,March,10,Saturday,2012
6389,2012-03-03 11:00:00,1,0,0,2,16.4,20.455,87,6.0032,33,181,214,March,11,Saturday,2012
6390,2012-03-03 12:00:00,1,0,0,2,17.22,21.21,67,16.9979,47,252,299,March,12,Saturday,2012
6391,2012-03-03 13:00:00,1,0,0,1,18.04,21.97,51,19.0012,87,252,339,March,13,Saturday,2012
6392,2012-03-03 14:00:00,1,0,0,2,18.86,22.725,44,23.9994,151,279,430,March,14,Saturday,2012
6393,2012-03-03 15:00:00,1,0,0,1,19.68,23.485,29,19.9995,145,254,399,March,15,Saturday,2012
6394,2012-03-03 16:00:00,1,0,0,1,20.5,24.24,27,19.9995,167,300,467,March,16,Saturday,2012
6395,2012-03-03 17:00:00,1,0,0,1,20.5,24.24,23,22.0028,106,279,385,March,17,Saturday,2012
6396,2012-03-03 18:00:00,1,0,0,1,20.5,24.24,25,16.9979,53,250,303,March,18,Saturday,2012
6397,2012-03-03 19:00:00,1,0,0,1,18.86,22.725,33,11.0014,34,191,225,March,19,Saturday,2012
6398,2012-03-03 20:00:00,1,0,0,1,18.04,21.97,30,8.9981,28,121,149,March,20,Saturday,2012
6399,2012-03-03 21:00:00,1,0,0,1,18.86,22.725,19,22.0028,24,130,154,March,21,Saturday,2012
6400,2012-03-03 22:00:00,1,0,0,1,18.04,21.97,21,8.9981,19,115,134,March,22,Saturday,2012
6401,2012-03-03 23:00:00,1,0,0,1,17.22,21.21,24,0.0,12,94,106,March,23,Saturday,2012
6402,2012-03-04 00:00:00,1,0,0,2,16.4,20.455,30,23.9994,5,67,72,March,0,Sunday,2012
6403,2012-03-04 01:00:00,1,0,0,2,15.58,19.695,34,12.998,16,60,76,March,1,Sunday,2012
6404,2012-03-04 02:00:00,1,0,0,2,14.76,17.425,40,11.0014,14,66,80,March,2,Sunday,2012
6405,2012-03-04 03:00:00,1,0,0,2,14.76,17.425,43,8.9981,5,21,26,March,3,Sunday,2012
6406,2012-03-04 04:00:00,1,0,0,2,13.94,16.665,46,12.998,3,11,14,March,4,Sunday,2012
6407,2012-03-04 05:00:00,1,0,0,2,13.94,15.91,46,15.0013,0,5,5,March,5,Sunday,2012
6408,2012-03-04 06:00:00,1,0,0,2,12.3,13.635,52,19.9995,0,5,5,March,6,Sunday,2012
