index,soleil
5890,29.490224996407026
5891,22.924008019613563
5892,14.354415963513627
5893,4.5014129093444755
5894,-6.531341147434751
5895,-17.92213794716686
5896,-29.557558136986668
5897,-41.13328561118819
5898,-52.19016684666412
5899,-61.761563467175215
5900,-67.5799995579807
5901,-66.54266349258529
5902,-59.348407334512345
5903,-49.206224810716954
5904,-37.931772068629456
5905,-26.291474934848146
5906,-14.67901286716053
5907,-3.38378168537643
5908,7.411606052434337
5909,17.02492735100573
5910,25.15665151930117
5911,31.08204522755211
5912,34.05425872006772
5913,33.588752799592555
5914,29.767502954577207
5915,23.18177405818646
5916,14.59036031982879
5917,4.713346352675106
5918,-6.3278187054586885
5919,-17.727742201350203
5920,-29.365678080629582
5921,-40.93509210241825
5922,-51.972795339734084
5923,-61.508098712391174
5924,-67.29094163808574
5925,-66.27842515459496
5926,-59.14257695990706
5927,-49.03892461272033
5928,-37.78211548952284
5929,-26.14581003044369
5930,-14.527948134663463
5931,-3.2198914649345465
5932,7.5924585488899465
5933,17.232913374713384
5934,25.39440761984432
5935,31.34890339095778
5936,34.34164155783789
5937,33.880709428212114
5938,30.048046771705945
5939,23.44178689672384
5940,14.827771158823323
5941,4.926541941007445
5942,-6.123679082085818
5943,-17.532804082676606
5944,-29.173113621180935
5945,-40.73582341091025
5946,-51.753650716219596
5947,-61.251839723620044
5948,-66.9977255823566
5949,-66.00801489077067
5950,-58.92974288631002
5951,-48.86488979969811
5952,-37.626149054943546
5953,-25.994171667631765
5954,-14.371138718427806
5955,-3.050394573634764
5956,7.778876409666472
5957,17.44642463819825
5958,25.637682514445938
5959,31.621172580819323
5960,34.63403989560783
5961,34.176877285408395
5962,30.331739341057094
5963,23.703933150990206
5964,15.066546549981549
5965,5.140889002709219
5966,-5.918990048982037
5967,-17.337374219695487
5968,-28.97989962681435
5969,-40.53550167388989
5970,-51.53275051608873
5971,-60.992821987159886
5972,-66.70044606935063
5973,-65.73157694604586
5974,-58.71000667365061
5975,-48.68418555677275
5976,-37.463927073284715
5977,-25.83661572874352
5978,-14.208647443210157
5979,-2.875363063232459
5980,7.970781701063128
5981,17.66537130005033
5982,25.88637933861292
5983,31.89875188437371
5984,34.93134866113975
5985,34.477144645503586
5986,30.618464850276126
5987,23.968101639331874
5988,15.306587589990345
5989,5.356282536125455
5990,-5.713815340588889
5991,-17.141499039816384
5992,-28.78606679604422
5993,-40.33414511862226
5994,-51.31010894527876
5995,-60.731078402333324
5996,-66.39919515216641
5997,-65.44925611677601
5998,-48.496883491327964
5999,-37.29550981505192
6000,-25.673203495941312
6001,-14.040542005279747
6002,-2.69487333368264
6003,8.168092284650726
6004,17.88966037885855
6005,26.140398975383796
6006,32.181539211146884
6007,35.23346275062256
6008,34.78140079061374
6009,30.908109512987792
6010,24.23418425027241
6011,15.547799347579812
6012,5.572624016117164
6013,-5.508213665149107
6014,-16.945219786092583
6015,-28.591640691485818
6016,-40.131767131900645
6017,-51.08573601236402
6018,-60.46663855527846
6019,-66.09406180957285
6020,-65.1611974424381
6021,-58.250262244844365
6022,-48.30306199372449
6023,-37.120964040226085
6024,-25.504002243913913
6025,-13.86689557647089
6026,-2.50900671119142
6027,8.370721322754365
6028,18.119195339033293
6029,26.39963980267949
6030,32.46943127602613
6031,35.54027730949329
6032,35.08953659575247
6033,31.20056240760365
6034,24.50207695655799
6035,15.790091979249091
6036,5.789822390893276
6037,-5.302237530327486
6038,-16.748571354190165
6039,-28.3966406095917
6040,-39.92837518872748
6041,-50.859636566870485
6042,-60.19952796259972
6043,-65.78513156948931
6044,-64.86754606199699
6045,-58.010485536674366
6046,-48.102806775634456
6047,-36.940363705244614
6048,-25.329086012229574
6049,-13.687787591791135
6050,-2.317850215372701
6051,8.578576592193858
6052,18.353875475169065
6053,26.663997230472507
6054,32.76232336286293
6055,35.85168778635443
6056,35.40144488337172
6057,31.4957160828111
6058,24.77168058887792
6059,16.03338159000648
6060,6.007794826421503
6061,-5.095932365941157
6062,-16.55158144879805
6063,-28.201078796771668
6064,-39.72397016432861
6065,-50.631809763613845
6066,-59.929767777751415
6067,-65.4724865513213
6068,-64.56844731481647
6069,-57.76427012324033
6070,-47.89621134072265
6071,-36.75379054922974
6072,-25.14853623397465
6073,-13.503304384509418
6074,-2.1214971879437114
6075,8.791559895869415
6076,18.593595325998994
6077,26.93336315891773
6078,33.060108863633715
6079,36.16758959033774
6080,35.71702020773117
6081,31.793466444895454
6082,25.042900781288548
6083,16.27759019008714
6084,6.2264665134496395
6085,-4.88933665779494
6086,-16.35427079549966
6087,-28.004960757593164
6088,-39.51854676630809
6089,-50.40224964992077
6090,-59.65737553838083
6091,-65.15620624029577
6092,-64.26404703046754
6093,-57.51174674993768
6094,-47.68337692274978
6095,-36.56133403151806
6096,-24.96244166571492
6097,-13.313539122764425
6098,-1.9200472571944547
6099,9.009567054144831
6100,18.838244537703236
6101,27.207625681044096
6102,33.36267877312263
6103,36.4878773517333
6104,36.03615788597754
6105,32.09371159445195
6106,25.315646651074907
6107,16.522644244319896
6108,6.445769002467601
6109,-4.6824836434064805
6110,-16.156654945725474
6111,-27.80828717265524
6112,-39.312095563020456
6113,-50.17094728267537
6114,-59.38236722754224
6115,-64.83636903588575
6116,-63.95449181699296
6117,-57.25305151487694
6118,-47.464411503379935
6119,-36.363090206484785
6120,-24.770897203139246
6121,-13.118590632113035
6122,-1.7136052399495136
6123,9.232488850975942
6124,19.087708527504535
6125,27.486669345718187
6126,33.66992140893487
6127,36.812443993654604
6128,36.358752417092234
6129,32.396349703183134
6130,25.589828281218484
6131,16.768471879057977
6132,6.665637132159867
6133,-4.4754044773803265
6134,-15.958747561929616
6135,-27.611057272818837
6136,-39.1046064110091
6137,-49.937894110019165
6138,-59.10476031586327
6139,-64.51305424281556
6140,-63.63992915087271
6141,-56.988324533753655
6142,-47.239427913716895
6143,-36.159159587658685
6144,-24.57400165831853
6145,-12.918561193255826
6146,-1.5022790581735688
6147,9.460212887842864
6148,19.34186994805102
6149,27.770376055593335
6150,33.98172253568801
6151,37.141179924865106
6152,36.68469573482539
6153,32.7012764952323
6154,25.865353659524565
6155,17.014999469437715
6156,6.886005313257948
6157,-4.268132036878386
6158,-15.760564312586947
6159,-27.41327277410912
6160,-38.89607235880345
6161,-49.70308570022356
6162,-58.82457693498265
6163,-64.18634393431284
6164,-63.32050719616627
6165,-56.71770824143101
6166,-47.0085415224029
6167,-35.94964458868047
6168,-24.371855123822307
6169,-12.713553942563554
6170,-1.286177276131527
6171,9.692625808191092
6172,19.600610516659337
6173,28.05862633493779
6174,34.297965862479714
6175,37.473972601818666
6176,37.01387582916879
6177,33.0083831124033
6178,26.14212603172661
6179,17.262148675898786
6180,7.1068042963701235
6181,-4.060704183758064
6182,-15.562126169703811
6183,-27.214941152296493
6184,-38.68649282478667
6185,-49.46652467322313
6186,-58.54184622562017
6187,-63.85632416348766
6188,-62.99637443497846
6189,-56.4413458508917
6190,-46.771868250510444
6191,-35.734647377065116
6192,-24.164556789380416
6193,-12.50367072852041
6194,-1.0654070641313231
6195,9.929615166275074
6196,19.86381259683156
6197,28.351300518393916
6198,34.61853369780406
6199,37.810706535455736
6200,37.346176104788796
6201,33.31755496825586
6202,26.420042435245847
6203,17.50983479710649
6204,7.327959336518223
6205,-3.853165539639928
6206,-15.363461171082076
6207,-27.01607734834517
6208,-38.47587518749732
6209,-49.22822206830306
6210,-58.2566052755215
6211,-63.523085281866486
6212,-62.66767926936944
6213,-56.159380404604995
6214,-46.52952347177172
6215,-35.51426874724349
6216,-23.9522038259591
6217,-12.289011030527108
6218,-0.8400731675014844
6219,10.171070415182607
6220,20.131360071624762
6221,28.648279498311965
6222,34.94330752550555
6223,38.151263656122595
6224,37.681475541870995
6225,33.628671776415466
6226,26.6989936685623
6227,17.757966720628737
6228,7.549390047018505
6229,-3.6455674979355703
6230,-15.164604387898388
6231,-26.816703675512997
6232,-38.26423460698326
6233,-48.98819703847574
6234,-57.96889864286888
6235,-63.18672145671811
6236,-62.334569712510536
6237,-55.87195454611194
6238,-46.28162193419719
6239,-35.28860814076362
6240,-23.734891454045226
6241,-12.069672040824399
6242,-0.038768179809520964
6243,10.416882913650321
6244,20.403138405387637
6245,28.949444912301427
6246,35.27216836620586
6247,38.49552387899831
6248,38.0196494734236
6249,33.941608533347974
6250,26.978865444419498
6251,18.006448193437734
6252,7.771011641567208
6253,-3.43796681173712
6254,-14.96559646816726
6255,-26.61684832309575
6256,-38.05159249525672
6257,-48.74647530095006
6258,-57.6787768788633
6259,-62.847329676626806
6260,-61.99719320028255
6261,-55.579210854822996
6262,-46.02827845558716
6263,-35.05776453023543
6264,-23.512713900395806
6265,-11.84574961894689
6266,0.15696147117028925
6267,10.666945196173101
6268,20.67903408542197
6269,29.254678878951122
6270,35.604996915980095
6271,38.84336572716827
6272,38.36057070015677
6273,34.25623705890927
6274,27.259540240874824
6275,18.255179864521743
6276,7.992736993067345
6277,-3.2304233655728636
6278,-14.766481375561602
6279,-26.41654308654689
6280,-37.83797426255556
6281,-48.50308695320474
6282,-57.386294579094894
6283,-62.50500855290563
6284,-61.65569649540848
6285,-55.28129248209818
6286,-45.76960902311306
6287,-34.82183775189614
6288,-23.2857658153016
6289,-11.617339700218063
6290,0.35838728923561786
6291,10.92114984170044
6292,20.958933715277052
6293,29.563863462053675
6294,35.941673519471635
6295,39.194666918835814
6296,38.70411069890657
6297,34.57242772901668
6298,27.540899399555865
6299,18.504061595872102
6300,8.214478972107703
6301,-3.022997687731218
6302,-14.56730388387092
6303,-26.215820875261958
6304,-37.62340687718881
6305,-48.25806415539582
6306,-57.091508384615565
6307,-62.15985714983587
6308,-61.31022564900516
6309,-54.97834386537328
6310,-45.50573199058236
6311,-34.58092994769821
6312,-23.054143802956776
6313,-11.38453981727814
6314,0.5660585958246678
6315,11.179388224333158
6316,21.24272299319625
6317,29.87688001862641
6318,36.282078033317134
6319,39.54930485971431
6320,39.050140749457526
6321,34.890051127526355
6322,27.822825132934536
6323,18.75299466882353
6324,8.43615267886107
6325,-2.81574860513411
6326,-14.368107237924896
6327,-26.014713408414906
6328,-37.407916634804224
6329,-48.01143904879708
6330,-53.71231219588502
6331,-58.20371776274465
6332,-57.28875907843716
6333,-51.35721915914106
6334,-42.296986956896376
6335,-31.635516658173074
6336,-20.229378302330062
6337,-8.5654808855539
6338,3.2388447755515135
6339,14.252333821394744
6340,24.586158437435422
6341,33.53742229079735
6342,40.23745980974154
6343,43.63571750980369
6344,42.985145689470805
6345,38.44363458393517
6346,30.930918059984684
6347,21.470287251908037
6348,10.850318513997845
6349,0.0027650424753600245
6350,-12.18428319333712
6351,-23.78290198456548
6352,-34.9815664917667
6353,-45.20032117391487
6354,-53.39407906945469
6355,-57.831980060701724
6356,-56.906683283612814
6357,-51.005809371688756
6358,-41.981114585433424
6359,-31.344202696238586
6360,-19.950543781235883
6361,-8.288828017207031
6362,3.510320614185565
6363,14.549548842059112
6364,24.906945967914904
6365,33.88663140013181
6366,40.61299063253396
6367,44.02093355648103
6368,43.35142576742781
6369,38.76912236732603
6370,31.21157484481868
6371,21.713480625972196
6372,11.066113699302818
6373,0.17175923078941258
6374,-11.986967058578584
6375,-23.57856825075666
6376,-34.756234295427454
6377,-44.93647253884316
6378,-53.07423871234744
6379,-57.45862110056212
6380,-56.522447041104755
6381,-50.65137361114902
6382,-41.66185232119448
6383,-31.04955109371387
6384,-19.668594694270798
6385,-8.009328818831193
6386,3.7853763471537487
6387,14.849171848514278
6388,25.229967441298584
6389,34.23801178281829
6390,40.99063858364687
6391,44.40792207233439
6392,43.71862336500746
6393,39.094545277476534
6394,31.491534679511474
6395,21.95575977281031
6396,11.281100846385861
6397,0.34181161830241813
6398,-11.789910181538325
6399,-23.374026413225163
6400,-34.53015120031855
6401,-44.67134611559918
6402,-52.752845214141566
6403,-57.08372982538157
6404,-56.136181335827395
6405,-50.294067279982535
6406,-41.33935160800419
6407,-30.751703598386957
6408,-19.383666408118867
6409,-7.727116134149441
6410,4.063777936334494
6411,15.151067240663892
6412,25.555087156407552
6413,34.591430227485155
6414,41.370278649868276
6415,44.79656686828675
6416,44.08662642114626
6417,39.419802920650305
6418,31.770720618931634
6419,22.197073178517012
6420,11.495247251442644
6421,0.5131991953100223
6422,-11.593116908775706
6423,-23.169277223084045
6424,-34.30332267290924
6425,-44.40496437914972
6426,-52.42995150076989
6427,-56.70739387818403
6428,-55.748015766538636
6429,-49.93404576981589
6430,-41.01376555968596
6431,-30.450804484098356
6432,-19.09589708147722
6433,-7.442325568507112
6434,4.34529999253494
6435,15.455097132679885
6436,25.882167516652515
6437,34.946752281815115
6438,41.75178568365323
6439,45.186753101944525
6440,44.45532567974306
6441,39.744799167272205
6442,32.049061067607376
6443,22.43737511313257
6444,11.708526094268706
6445,0.6860197416709213
6446,-11.396586678735073
6447,-22.964317160777618
6448,-34.075750697500496
6449,-44.13734717741278
6450,-52.10560845372422
6451,-56.329699083411306
6452,-55.358078469330096
6453,-49.57146467260384
6454,-40.68524937847229
6455,-30.147001128629334
6456,-18.805428343618132
6457,-7.155096218726682
6458,4.6297239084364925
6459,15.761120657229778
6460,26.211068425831172
6461,35.30384182784413
6462,42.135034289706525
6463,45.57836760534123
6464,44.824615470381154
6465,40.06944326635151
6466,32.32649106897922
6467,22.67662698997193
6468,11.920917805912502
6469,0.8602601170504698
6470,-11.200312650442232
6471,-22.75913709710515
6472,-33.84743249897017
6473,-43.86851056866437
6474,-51.77986397834763
6475,-55.95072893800106
6476,-54.96649609528432
6477,-49.2064800761366
6478,-40.353960869192925
6479,-29.840444689036556
6480,-18.512406070446417
6481,-6.865571498425902
6482,4.91683593843763
6483,16.068993182065483
6484,26.54164659567196
6485,35.662560567395815
6486,42.51989861501998
6487,45.9712991095027
6488,45.194394372125885
6489,40.39365081325778
6490,32.60295340838123
6491,22.914798499934935
6492,12.132411177088075
6493,1.035844286330684
6494,-11.004280662862744
6495,-22.55372132189951
6496,-33.61835966604662
6497,-43.5984660855093
6498,-51.45276248879045
6499,-55.57056441915744
6500,-54.5733939224718
6501,-48.83924882077336
6502,-40.02006079013969
6503,-29.531290530835555
6504,-18.216980863316454
6505,-6.5738996379063925
6506,5.206425672400057
6507,16.378565825736512
6508,26.873755094101686
6509,36.022767630963386
6510,42.906252080025375
6511,46.36543816580122
6512,45.56456531095118
6513,40.71734392710842
6514,32.8783987661312
6515,23.151867686533862
6516,12.343003333152412
6517,1.2126650017627816
6518,-10.808469443585766
6519,-22.34804785078638
6520,-33.388518560948306
6521,-43.327221236707416
6522,-51.12434546339436
6523,-55.189284493240294
6524,-54.178896148830155
6525,-48.469928481451674
6526,-39.683712622916104
6527,-29.219697894757235
6528,-17.919307663225943
6529,-6.280233276399393
6530,5.498285482769047
6531,16.689685810517496
6532,27.207243589352274
6533,36.38431963508933
6534,43.293967166676104
6535,46.76067660735538
6536,45.93503466629085
6537,41.0404500230718
6538,33.152784200369396
6539,23.38781919740357
6540,12.552697806863982
6541,1.3906026496556758
6542,-10.612852801626598
6543,-22.142090711408777
6544,-33.15789265328065
6545,-43.05478178980284
6546,-50.794653461902534
6547,-54.80696750800522
6548,-53.78312634296245
6549,-48.09867689783938
6550,-39.345081491791326
6551,-28.905828481864116
6552,-17.619544165890172
6553,-5.984727814771913
6554,5.792211264635277
6555,17.00219793149769
6556,27.54195953735638
6557,36.74707138136331
6558,43.682915384527874
6559,47.15690658143415
6560,46.30571034522061
6561,41.36289911733695
6562,33.42606991661876
6563,23.622640706143205
6564,12.76150074182873
6565,1.5695346263895869
6566,-10.417403667092914
6567,-21.935824010618397
6568,-32.92646652399916
6569,-42.781155527404756
6570,-50.46372927711471
6571,-54.42369320637768
6572,-47.72565130795924
6573,-39.004332400879406
6574,-28.589844198530464
6575,-17.317848325216787
6576,-5.687538844576732
6577,6.088004165166698
6578,17.31594684602539
6579,27.87775006513918
6580,37.110877057631555
6581,44.07296744769402
6582,47.55401942068009
6583,46.67649934961932
6584,41.68462041439845
6585,33.69821524336382
6586,23.85631854198138
6587,12.969416343010078
6588,1.749338775294016
6589,-10.222098748648204
6590,-21.729226526461407
6591,-32.694230276519384
6592,-42.50635626582593
6593,-50.13162117848985
6594,-54.039544697060705
6595,-52.98826469834476
6596,-47.351007397001
6597,-38.6616283917266
6598,-28.27190483702722
6599,-17.014375813904575
6600,-5.38881955393216
6601,6.385472421978452
6602,17.63077936738985
6603,28.214463872497692
6604,37.47559149715624
6605,44.463993580085734
6606,47.95190474453397
6607,47.047305714513605
6608,42.00553943027673
6609,33.96917529430905
6610,24.088834131858032
6611,13.176443243676577
6612,1.9298942458646664
6613,-10.02692208920618
6614,-21.522285128676724
6615,-32.461182728346515
6616,-42.23040664730886
6617,-49.79838504781215
6618,-53.65460967239743
6619,-52.589420838788996
6620,-46.97489864892783
6621,-38.31712932433625
6622,-27.952166560855975
6623,-16.709278387105652
6624,-5.088719079075649
6625,6.684432376238459
6626,17.94654590008454
6627,28.551952430931127
6628,37.841071006460744
6629,44.85586380371499
6630,48.35045008624924
6631,47.41802953764888
6632,42.325576664237644
6633,34.238899484732066
6634,24.32016248174817
6635,13.382573013562773
6636,2.111082196648973
6637,-9.831866363438747
6638,-21.3149959326458
6639,-32.227332373114486
6640,-41.953338843581356
6641,-49.46408476873511
6642,-53.26898054058881
6643,-52.18980112291529
6644,-46.59747620904821
6645,-37.9709916317674
6646,-27.630781620083116
6647,-16.402703600795146
6648,-4.78738224297312
6649,6.984708233597988
6650,18.26310065522491
6651,28.890070176194556
6652,38.20717353971137
6653,45.24844810297964
6654,48.7495410776831
6655,47.78856724417225
6656,42.644648002634234
6657,34.50733206629551
6658,24.550272819757456
6659,13.587790885725862
6660,2.2927872724193246
6661,-9.636931953947888
6662,-21.107363290021098
6663,-31.992696286869226
6664,-41.67519340007976
6665,-49.12879112674603
6666,-52.8827536771503
6667,-51.789530655359265
6668,-46.21888918509586
6669,-37.62336887676336
6670,-27.307899060365294
6671,-16.09479560611197
6672,-4.484950382789173
6673,7.286130847686795
6674,18.580300921492935
6675,29.22867392705426
6676,38.573758361090505
6677,45.641616457823794
6678,49.14906197903675
6679,48.158812649084226
6680,42.96266622194425
6681,34.7744139038792
6682,24.779130521886803
6683,13.792077756333661
6684,2.4748995132540577
6685,-9.44212483862087
6686,-20.899397658772113
6687,-31.757298013545125
6688,-41.39601720594848
6689,-48.7925800605615
6690,-52.49602832289053
6691,-51.38873467705322
6692,-45.83928512012836
6693,-37.27441262208569
6694,-26.983665810265002
6695,-15.785696340724472
6696,-4.181562564044445
6697,7.5885361979859205
6698,18.89800602214795
6699,29.56762204617601
6700,38.94068553204609
6701,46.03523881114646
6702,49.548896273498826
6703,48.528658186221676
6704,43.279542695483656
6705,35.0400844426534
6706,25.00669919793246
6707,13.995412303801874
6708,2.657315951573272
6709,-9.247454452067496
6710,-20.691113496740993
6711,-31.521165516516973
6712,-41.1158615747307
6713,-48.45553104716615
6714,-52.1089055857617
6715,-50.98753836131909
6716,-45.458810391044075
6717,-36.924273168588726
6718,-26.6582276032149
6719,-15.475546535912462
6720,-3.877356599347538
6721,7.891764098245377
6722,19.216076457839915
6723,29.906773762091177
6724,39.3078155022138
6725,46.42918505436726
6726,49.948927163874814
6727,48.897995913711256
6728,43.59518876033587
6729,35.30428324982109
6730,25.232942291731025
6731,14.197772590964787
6732,2.839941502302234
6733,-9.052932100968318
6734,-20.482527710182254
6735,-31.28432968081894
6736,-40.83478084188502
6737,-48.1177259224252
6738,-51.721487700331764
6739,-50.586066627309584
6740,-45.07761043093159
6741,-36.57310000641967
6742,-26.331729552698825
6743,-15.164486348474094
6744,-3.5724696897123644
6745,8.195657300263523
6746,19.534373373446286
6747,30.24598875734794
6748,39.67500888341867
6749,46.823325070325666
6750,50.34903797282913
6751,49.26671826667135
6752,43.909516712580405
6753,35.566951108544494
6754,25.457824198797393
6755,14.399137171069722
6756,3.0226892908647813
6757,-8.858569874675096
6758,-20.273658581783554
6759,-31.046823263279126
6760,-40.55283136481156
6761,-47.77924801883095
6762,-51.33387745773491
6763,-50.18444394098958
6764,-44.69582980231195
6765,-36.221042040175156
6766,-26.004316468563484
6767,-14.852655726082691
6768,-3.26703880209829
6769,8.500060878073054
6770,19.852758248843077
6771,30.585126943538253
6772,40.042126352549786
6773,47.21752883212417
6774,50.749112511635275
6775,49.634718692309974
6776,44.222440613550006
6777,35.82803088102466
6778,25.68131113238256
6779,14.599485939388492
6780,3.205480717929079
6781,-8.66437980283443
6782,-20.064524935321653
6783,-30.80868006497984
6784,-40.27007071983449
6785,-43.35648229021894
6786,-46.323763824604946
6787,-45.00460225600812
6788,-39.743554865470124
6789,-31.63008493816488
6790,-21.729731611503542
6791,-10.791833627222037
6792,1.0801553442758816
6793,12.43655651803291
6794,23.937614244032307
6795,34.92398054043188
6796,44.744952040900436
6797,52.28962337659326
6798,55.89577915191888
6799,54.30768902675901
6800,48.12816037443689
6801,39.05646764948293
6802,28.448498766501952
6803,17.105544540861263
6804,5.561641984993058
6805,-6.160383341968325
6806,-17.330684471534543
6807,-27.671475385553293
6808,-36.54796138067006
6809,-43.01758761387114
6810,-45.94411996983047
6811,-44.61341402921786
6812,-31.280756459209123
6813,-21.404364196235935
6814,-10.483631597354647
6815,1.3483037024795719
6816,12.732889331045094
6817,24.2430479085429
6818,35.247659544649956
6819,45.096624543549346
6820,52.671345085193295
6821,56.2837199045197
6822,54.65533823631169
6823,48.413766423665614
6824,39.29075082927742
6825,28.65009729415088
6826,17.290413810171785
6827,5.740043874241358
6828,-5.969761625075594
6829,-17.12003794806867
6830,-27.42841642779903
6831,-36.260371163277526
6832,-42.679317520221296
6833,-45.565794348009426
6834,-44.223831804804874
6835,-38.99417451640948
6836,-30.932662117801804
6837,-21.080173673883117
6838,-10.176692914913406
6839,1.61871305142907
6840,13.02761915932841
6841,24.546572632978634
6842,35.569232546750904
6843,45.44618408809029
6844,53.05123695549352
6845,56.67000497451708
6846,55.00087698767666
6847,48.69698117367284
6848,39.52290247853839
6849,28.85005141263571
6850,17.474149823278875
6851,5.91793524634858
6852,-5.779465788227182
6853,-16.90944829862775
6854,-27.185314033536546
6855,-35.972923680399894
6856,-42.34175352510076
6857,-45.188881611642394
6858,-43.835966047590446
6859,-38.62177677309404
6860,-30.585940353449782
6861,-20.757299939464353
6862,-9.87115544498045
6863,1.8907785629649574
6864,13.32060751825539
6865,24.848053266760317
6866,35.888562267431446
6867,45.793492666107454
6868,53.42917322277919
6869,57.054537126428464
6870,55.34423615603899
6871,48.977772095103695
6872,39.75292087934093
6873,29.04837516019036
6874,17.656770584567237
6875,6.095318073791684
6876,-5.5894899179327355
6877,-16.698924868655638
6878,-26.942198769042893
6879,-35.68567461077293
6880,-42.00497324995915
6881,-44.81347380092585
6882,-43.449926082234846
6883,-38.25107917473587
6884,-30.24073102247747
6885,-20.43588525379563
6886,-9.567159998508751
6887,2.163926801187634
6888,13.61171304711177
6889,25.147351637908738
6890,36.20550873175988
6891,46.13841014873731
6892,53.80502746698368
6893,57.4372217769558
6894,55.68535291232153
6895,49.2561151137323
6896,39.98081305115621
6897,29.24509078263369
6898,17.838301625248214
6899,6.27220221443694
6900,-5.399821940173334
6901,-16.48847150076218
6902,-26.699096323727737
6903,-35.39867532489638
6904,-41.669050681425816
6905,-44.43966044384871
6906,-43.06581995040339
6907,-37.8822104553496
6908,-29.897174812996155
6909,-20.116073515815657
6910,-9.264849502102916
6911,2.4376310738635922
6912,13.900792406876985
6913,25.444327480983944
6914,36.519930126577705
6915,46.480794952921435
6916,54.17867290368633
6917,57.81796677431424
6918,56.02416991925066
6919,49.531993250945895
6920,40.206592989228554
6921,29.440226723201476
6922,18.018773836113986
6923,6.4486030731757
6924,-5.210445964207679
6925,-16.27808889077961
6926,-26.456029795484433
6927,-35.11197496531869
6928,-41.334057832031135
6929,-44.06752951886188
6930,-42.683754512268465
6931,-37.51529845274851
6932,-29.555411949745004
6933,-19.798008556018733
6934,-8.96436703257445
6935,2.711415848046465
6936,14.187702409196339
6937,25.738840537111212
6938,36.83168467592274
6939,46.82050541135326
6940,54.54998281354653
6941,58.19668149408026
6942,56.36063308371392
6943,49.80539340339129
6944,40.43027788945655
6945,29.633813563199965
6946,18.1982192713036
6947,6.624537304665587
6948,-5.021346555713066
6949,-16.067778779931913
6950,-26.21302367983628
6951,-34.82562402248791
6952,-41.00006758362272
6953,-43.69716919239746
6954,-42.30383588803348
6955,-37.1504693827877
6956,-29.215580594644766
6957,-19.48183195619792
6958,-8.665853280462565
6959,2.984856219058866
6960,14.472302738276083
6961,26.03075318851862
6962,37.14063294622856
6963,47.15740139106919
6964,54.91883090427064
6965,58.57327543292558
6966,56.69468848409947
6967,50.07630222716401
6968,40.65188353462797
6969,29.825879216628824
6970,18.376666295915058
6971,6.800017952396038
6972,-4.832513483761202
6973,-15.857548533896628
6974,-25.970108154672133
6975,-34.53967813013256
6976,-40.6671567043254
6977,-43.328669737116165
6978,-41.9261701388849
6979,-36.78784742423402
6980,-28.87781561771264
6981,-19.167681288539555
6982,-8.36944447848001
6983,3.2575747658163507
6984,14.75445815530721
6985,26.31993256161278
6986,37.44663964233597
6987,47.491345481277435
6988,55.28509141138984
6989,58.94765682166053
6990,57.02627969951365
6991,50.34470278317869
6992,40.871420703221496
6993,30.016445319647787
6994,18.554136053344298
6995,6.975050972397188
6996,-4.6439449963431425
6997,-15.647414222123073
6998,-25.72732189615934
6999,-34.25420051129016
7000,-40.335407792367214
7001,-42.96212484852307
7002,-41.550863925839714
7003,-36.427554803455514
7004,-28.542248252744347
7005,-18.855689495688672
7006,-8.075271630207382
7007,3.529236580602291
7008,15.03403929561694
7009,26.60625126783521
7010,37.749574198749684
7011,47.82220330332592
7012,55.6486389057849
7013,59.31973181324901
7014,57.35534661083791
7015,50.610573258659485
7016,41.08889396639515
7017,30.2055261631029
7018,18.730641541441276
7019,7.149634367018546
7020,-4.455648456595379
7021,-15.437401116805312
7022,-25.484712443233562
7023,-33.969262233434314
7024,-40.004909481451605
7025,-42.597631892840816
7026,-41.17802487164433
7027,-36.06971226597011
7028,-18.545985467174745
7029,-7.783461120651269
7030,3.799543146960368
7031,15.31092200577661
7032,26.88958676353274
7033,38.04931018994295
7034,48.149843024878265
7035,56.00934797023624
7036,59.689404477632785
7037,57.681825882043704
7038,50.873887854982975
7039,41.3043028406405
7040,30.393130028479902
7041,18.906189078485284
7042,7.323759642767189
7043,-4.26763870350744
7044,-15.227542016346316
7045,-25.24233453975998
7046,-33.68494067467849
7047,-39.67575521807786
7048,-42.235291213198515
7049,-40.8077615112174
7050,-35.7144395903288
7051,-27.87821669406936
7052,-18.238695184970055
7053,-7.494136002352487
7054,4.068226087564741
7055,15.584985992964787
7056,27.16982009267304
7057,38.345724261506405
7058,48.474134623918836
7059,56.36709299273009
7060,60.05657739869383
7061,58.00565242215451
7062,51.134618777953825
7063,41.51764402396148
7064,30.57926154270258
7065,19.08078071005377
7066,7.497414144235008
7067,-4.079935618334917
7068,-15.017874853183084
7069,-25.000247842028884
7070,-33.40131744197107
7071,-39.34804157710312
7072,-41.87520505279804
7073,-40.44018292036856
7074,-35.36185582593149
7075,-27.55000282696227
7076,-17.933942624305942
7077,-7.207417027681576
7078,4.335041822341817
7079,15.856113762964219
7080,27.446834942076126
7081,38.638695388488344
7082,48.794949482194
7083,56.721748246904696
7084,60.42115243997581
7085,58.326760817683876
7086,51.39273799460879
7087,41.728913245786444
7088,30.76392354259543
7089,19.254416055971415
7090,7.67058279627329
7091,-3.892562336054032
7092,-14.808440953953017
7093,-24.758515254777624
7094,-33.11847684572531
7095,-39.02186698405776
7096,-41.51747664105604
7097,-40.07539821860092
7098,-35.01207915278719
7099,-27.22448797264563
7100,-17.631849982579016
